,Unnamed: 0,C_LZ,C_bzip,C_gzip,LZ,LZ_rev,bzip,bzip_rev,conservativity,gzip,gzip_rev,max_model_size,monotonicity,num_chars,order_num,order_type,quantifier,quantity,uniformity
258,258,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,9,lex,first_3,False,1.0
259,259,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,9,lex,last_3,False,1.0
260,260,23.77060452188049,38.0,23.0,6,5,38,38,True,23,23,2,down,4,9,lex,not_all,True,0.6
261,261,17.287712379549447,39.5,23.0,4,4,39,40,False,23,23,2,up,4,9,lex,not_only,True,0.6
262,262,28.09253261676786,37.0,23.0,6,7,37,37,True,23,23,2,up,4,9,lex,most,True,0.7
263,263,28.09253261676786,37.0,23.0,6,7,37,37,False,23,23,2,up,4,9,lex,M,True,0.7
264,264,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,10,lex,at_least_4,True,1.0
265,265,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,10,lex,at_least_6,True,1.0
266,266,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,non,4,10,lex,at_least_6_or_at_most_2,True,1.0
267,267,25.931568569324174,40.0,23.0,6,6,40,40,True,23,23,2,non,4,10,lex,even,True,0.65
268,268,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,down,4,10,lex,at_most_3,True,1.0
269,269,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,10,lex,at_least_3,True,1.0
270,270,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,10,lex,first_3,False,1.0
271,271,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,10,lex,last_3,False,1.0
272,272,28.09253261676786,38.0,23.0,6,7,38,38,True,23,23,2,down,4,10,lex,not_all,True,0.6
273,273,23.77060452188049,38.0,23.0,6,5,38,38,False,23,23,2,up,4,10,lex,not_only,True,0.6
274,274,28.09253261676786,39.5,23.0,7,6,40,39,True,23,23,2,up,4,10,lex,most,True,0.7
275,275,28.09253261676786,39.5,23.0,7,6,40,39,False,23,23,2,up,4,10,lex,M,True,0.7
276,276,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,11,lex,at_least_4,True,1.0
277,277,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,11,lex,at_least_6,True,1.0
278,278,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,non,4,11,lex,at_least_6_or_at_most_2,True,1.0
279,279,28.09253261676786,38.0,23.0,6,7,38,38,True,23,23,2,non,4,11,lex,even,True,0.65
280,280,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,down,4,11,lex,at_most_3,True,1.0
281,281,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,11,lex,at_least_3,True,1.0
282,282,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,11,lex,first_3,False,1.0
283,283,8.643856189774723,37.0,23.0,2,2,37,37,True,23,23,2,up,4,11,lex,last_3,False,1.0
284,284,25.931568569324174,40.0,23.0,6,6,40,40,True,23,23,2,down,4,11,lex,not_all,True,0.6
285,285,23.77060452188049,38.0,23.0,6,5,38,38,False,23,23,2,up,4,11,lex,not_only,True,0.6
286,286,30.25349666421154,40.0,23.0,7,7,40,40,True,23,23,2,up,4,11,lex,most,True,0.7
287,287,30.25349666421154,40.0,23.0,7,7,40,40,False,23,23,2,up,4,11,lex,M,True,0.7
288,288,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,0,lex,at_least_4,True,1.0
289,289,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,0,lex,at_least_6,True,1.0
290,290,22.373110979725666,43.0,27.5,4,3,43,43,True,27,28,3,non,4,0,lex,at_least_6_or_at_most_2,True,0.988095238095238
291,291,57.53085680500885,44.0,29.5,10,8,44,44,True,29,30,3,non,4,0,lex,even,True,0.5833333333333334
292,292,12.78463484555752,41.0,25.0,2,2,41,41,True,25,25,3,down,4,0,lex,at_most_3,True,1.0
293,293,22.373110979725666,40.0,25.5,4,3,40,40,True,25,26,3,up,4,0,lex,at_least_3,True,0.988095238095238
294,294,22.373110979725666,40.0,25.5,4,3,40,40,True,25,26,3,up,4,0,lex,first_3,False,0.988095238095238
295,295,22.373110979725666,40.0,25.5,4,3,40,40,True,25,26,3,up,4,0,lex,last_3,False,0.988095238095238
296,296,60.72701551639823,44.5,30.0,9,10,45,44,True,30,30,3,down,4,0,lex,not_all,True,0.5357142857142857
297,297,57.53085680500885,44.0,28.5,8,10,44,44,False,29,28,3,up,4,0,lex,not_only,True,0.5357142857142857
298,298,76.70780907334513,47.0,31.0,13,11,48,46,True,31,31,3,up,4,0,lex,most,True,0.6666666666666667
299,299,76.70780907334513,47.0,31.0,13,11,48,46,False,31,31,3,up,4,0,lex,M,True,0.6666666666666667
300,300,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,1,lex,at_least_4,True,1.0
301,301,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,1,lex,at_least_6,True,1.0
302,302,22.373110979725666,43.0,27.5,4,3,43,43,True,27,28,3,non,4,1,lex,at_least_6_or_at_most_2,True,0.988095238095238
303,303,57.53085680500885,44.0,29.5,10,8,44,44,True,29,30,3,non,4,1,lex,even,True,0.5833333333333334
304,304,12.78463484555752,41.0,25.0,2,2,41,41,True,25,25,3,down,4,1,lex,at_most_3,True,1.0
305,305,22.373110979725666,40.0,25.5,4,3,40,40,True,25,26,3,up,4,1,lex,at_least_3,True,0.988095238095238
306,306,22.373110979725666,40.0,25.5,4,3,40,40,True,25,26,3,up,4,1,lex,first_3,False,0.988095238095238
307,307,22.373110979725666,40.0,25.5,4,3,40,40,True,25,26,3,up,4,1,lex,last_3,False,0.988095238095238
308,308,60.72701551639823,44.5,30.0,9,10,45,44,True,30,30,3,down,4,1,lex,not_all,True,0.5357142857142857
309,309,38.353904536672566,43.5,27.5,6,6,43,44,False,28,27,3,up,4,1,lex,not_only,True,0.5357142857142857
310,310,76.70780907334513,47.0,31.0,13,11,48,46,True,31,31,3,up,4,1,lex,most,True,0.6666666666666667
311,311,76.70780907334513,47.0,31.0,13,11,48,46,False,31,31,3,up,4,1,lex,M,True,0.6666666666666667
312,312,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,2,lex,at_least_4,True,1.0
313,313,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,2,lex,at_least_6,True,1.0
314,314,22.373110979725666,43.0,27.5,4,3,43,43,True,27,28,3,non,4,2,lex,at_least_6_or_at_most_2,True,0.988095238095238
315,315,57.53085680500885,44.0,29.5,10,8,44,44,True,29,30,3,non,4,2,lex,even,True,0.5833333333333334
316,316,12.78463484555752,41.0,25.0,2,2,41,41,True,25,25,3,down,4,2,lex,at_most_3,True,1.0
317,317,22.373110979725666,40.0,25.5,4,3,40,40,True,25,26,3,up,4,2,lex,at_least_3,True,0.988095238095238
318,318,22.373110979725666,40.0,25.5,4,3,40,40,True,25,26,3,up,4,2,lex,first_3,False,0.988095238095238
319,319,22.373110979725666,40.0,25.5,4,3,40,40,True,25,26,3,up,4,2,lex,last_3,False,0.988095238095238
320,320,57.53085680500885,44.0,28.5,8,10,44,44,True,29,28,3,down,4,2,lex,not_all,True,0.5357142857142857
321,321,60.72701551639823,44.5,30.0,9,10,45,44,False,30,30,3,up,4,2,lex,not_only,True,0.5357142857142857
322,322,76.70780907334513,47.0,31.0,13,11,48,46,True,31,31,3,up,4,2,lex,most,True,0.6666666666666667
323,323,76.70780907334513,47.0,31.0,13,11,48,46,False,31,31,3,up,4,2,lex,M,True,0.6666666666666667
324,324,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,3,lex,at_least_4,True,1.0
325,325,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,3,lex,at_least_6,True,1.0
326,326,22.373110979725666,43.0,27.5,4,3,43,43,True,27,28,3,non,4,3,lex,at_least_6_or_at_most_2,True,0.988095238095238
327,327,57.53085680500885,44.0,29.5,10,8,44,44,True,29,30,3,non,4,3,lex,even,True,0.5833333333333334
328,328,12.78463484555752,41.0,25.0,2,2,41,41,True,25,25,3,down,4,3,lex,at_most_3,True,1.0
329,329,22.373110979725666,40.0,25.5,4,3,40,40,True,25,26,3,up,4,3,lex,at_least_3,True,0.988095238095238
330,330,22.373110979725666,40.0,25.5,4,3,40,40,True,25,26,3,up,4,3,lex,first_3,False,0.988095238095238
331,331,22.373110979725666,40.0,25.5,4,3,40,40,True,25,26,3,up,4,3,lex,last_3,False,0.988095238095238
332,332,38.353904536672566,43.5,27.5,6,6,43,44,True,28,27,3,down,4,3,lex,not_all,True,0.5357142857142857
333,333,60.72701551639823,44.5,30.0,9,10,45,44,False,30,30,3,up,4,3,lex,not_only,True,0.5357142857142857
334,334,60.72701551639823,46.5,31.0,11,8,47,46,True,31,31,3,up,4,3,lex,most,True,0.6666666666666667
335,335,60.72701551639823,46.5,31.0,11,8,47,46,False,31,31,3,up,4,3,lex,M,True,0.6666666666666667
336,336,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,4,lex,at_least_4,True,1.0
337,337,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,4,lex,at_least_6,True,1.0
338,338,22.373110979725666,43.0,27.5,4,3,43,43,True,27,28,3,non,4,4,lex,at_least_6_or_at_most_2,True,0.988095238095238
339,339,57.53085680500885,44.0,29.5,10,8,44,44,True,29,30,3,non,4,4,lex,even,True,0.5833333333333334
340,340,12.78463484555752,41.0,25.0,2,2,41,41,True,25,25,3,down,4,4,lex,at_most_3,True,1.0
341,341,22.373110979725666,40.0,25.5,4,3,40,40,True,25,26,3,up,4,4,lex,at_least_3,True,0.988095238095238
342,342,22.373110979725666,40.0,25.5,4,3,40,40,True,25,26,3,up,4,4,lex,first_3,False,0.988095238095238
343,343,22.373110979725666,40.0,25.5,4,3,40,40,True,25,26,3,up,4,4,lex,last_3,False,0.988095238095238
344,344,57.53085680500885,44.0,28.5,8,10,44,44,True,29,28,3,down,4,4,lex,not_all,True,0.5357142857142857
345,345,38.353904536672566,43.5,27.5,6,6,43,44,False,28,27,3,up,4,4,lex,not_only,True,0.5357142857142857
346,346,76.70780907334513,47.0,31.0,13,11,48,46,True,31,31,3,up,4,4,lex,most,True,0.6666666666666667
347,347,76.70780907334513,47.0,31.0,13,11,48,46,False,31,31,3,up,4,4,lex,M,True,0.6666666666666667
348,348,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,5,lex,at_least_4,True,1.0
349,349,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,5,lex,at_least_6,True,1.0
350,350,22.373110979725666,43.0,27.5,4,3,43,43,True,27,28,3,non,4,5,lex,at_least_6_or_at_most_2,True,0.988095238095238
351,351,57.53085680500885,44.0,29.5,10,8,44,44,True,29,30,3,non,4,5,lex,even,True,0.5833333333333334
352,352,12.78463484555752,41.0,25.0,2,2,41,41,True,25,25,3,down,4,5,lex,at_most_3,True,1.0
353,353,22.373110979725666,40.0,25.5,4,3,40,40,True,25,26,3,up,4,5,lex,at_least_3,True,0.988095238095238
354,354,22.373110979725666,40.0,25.5,4,3,40,40,True,25,26,3,up,4,5,lex,first_3,False,0.988095238095238
355,355,22.373110979725666,40.0,25.5,4,3,40,40,True,25,26,3,up,4,5,lex,last_3,False,0.988095238095238
356,356,38.353904536672566,43.5,27.5,6,6,43,44,True,28,27,3,down,4,5,lex,not_all,True,0.5357142857142857
357,357,57.53085680500885,44.0,28.5,8,10,44,44,False,29,28,3,up,4,5,lex,not_only,True,0.5357142857142857
358,358,60.72701551639823,46.5,31.0,11,8,47,46,True,31,31,3,up,4,5,lex,most,True,0.6666666666666667
359,359,60.72701551639823,46.5,31.0,11,8,47,46,False,31,31,3,up,4,5,lex,M,True,0.6666666666666667
360,360,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,6,lex,at_least_4,True,1.0
361,361,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,6,lex,at_least_6,True,1.0
362,362,19.176952268336283,45.0,27.0,3,3,45,45,True,27,27,3,non,4,6,lex,at_least_6_or_at_most_2,True,0.988095238095238
363,363,70.31549165056637,44.5,30.0,11,11,44,45,True,30,30,3,non,4,6,lex,even,True,0.5833333333333334
364,364,12.78463484555752,41.0,25.0,2,2,41,41,True,25,25,3,down,4,6,lex,at_most_3,True,1.0
365,365,19.176952268336283,42.0,27.0,3,3,42,42,True,27,27,3,up,4,6,lex,at_least_3,True,0.988095238095238
366,366,19.176952268336283,42.0,27.0,3,3,42,42,True,27,27,3,up,4,6,lex,first_3,False,0.988095238095238
367,367,19.176952268336283,42.0,27.0,3,3,42,42,True,27,27,3,up,4,6,lex,last_3,False,0.988095238095238
368,368,51.13853938223009,44.0,29.0,9,7,44,44,True,29,29,3,down,4,6,lex,not_all,True,0.5357142857142857
369,369,57.53085680500885,44.0,28.5,8,10,44,44,False,29,28,3,up,4,6,lex,not_only,True,0.5357142857142857
370,370,83.10012649612389,49.0,31.0,13,13,50,48,True,31,31,3,up,4,6,lex,most,True,0.6666666666666667
371,371,83.10012649612389,49.0,31.0,13,13,50,48,False,31,31,3,up,4,6,lex,M,True,0.6666666666666667
372,372,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,7,lex,at_least_4,True,1.0
373,373,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,7,lex,at_least_6,True,1.0
374,374,19.176952268336283,45.0,27.0,3,3,45,45,True,27,27,3,non,4,7,lex,at_least_6_or_at_most_2,True,0.988095238095238
375,375,70.31549165056637,44.5,30.0,11,11,44,45,True,30,30,3,non,4,7,lex,even,True,0.5833333333333334
376,376,12.78463484555752,41.0,25.0,2,2,41,41,True,25,25,3,down,4,7,lex,at_most_3,True,1.0
377,377,19.176952268336283,42.0,27.0,3,3,42,42,True,27,27,3,up,4,7,lex,at_least_3,True,0.988095238095238
378,378,19.176952268336283,42.0,27.0,3,3,42,42,True,27,27,3,up,4,7,lex,first_3,False,0.988095238095238
379,379,19.176952268336283,42.0,27.0,3,3,42,42,True,27,27,3,up,4,7,lex,last_3,False,0.988095238095238
380,380,51.13853938223009,44.0,29.0,9,7,44,44,True,29,29,3,down,4,7,lex,not_all,True,0.5357142857142857
381,381,38.353904536672566,43.5,27.5,6,6,43,44,False,28,27,3,up,4,7,lex,not_only,True,0.5357142857142857
382,382,83.10012649612389,49.0,31.0,13,13,50,48,True,31,31,3,up,4,7,lex,most,True,0.6666666666666667
383,383,83.10012649612389,49.0,31.0,13,13,50,48,False,31,31,3,up,4,7,lex,M,True,0.6666666666666667
384,384,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,8,lex,at_least_4,True,1.0
385,385,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,8,lex,at_least_6,True,1.0
386,386,22.373110979725666,43.0,27.5,3,4,43,43,True,28,27,3,non,4,8,lex,at_least_6_or_at_most_2,True,0.988095238095238
387,387,63.92317422778761,43.5,29.5,9,11,44,43,True,30,29,3,non,4,8,lex,even,True,0.5833333333333334
388,388,12.78463484555752,41.0,25.0,2,2,41,41,True,25,25,3,down,4,8,lex,at_most_3,True,1.0
389,389,22.373110979725666,39.5,25.5,3,4,40,39,True,26,25,3,up,4,8,lex,at_least_3,True,0.988095238095238
390,390,22.373110979725666,39.5,25.5,3,4,40,39,True,26,25,3,up,4,8,lex,first_3,False,0.988095238095238
391,391,22.373110979725666,39.5,25.5,3,4,40,39,True,26,25,3,up,4,8,lex,last_3,False,0.988095238095238
392,392,51.13853938223009,44.0,29.0,9,7,44,44,True,29,29,3,down,4,8,lex,not_all,True,0.5357142857142857
393,393,60.72701551639823,44.5,30.0,9,10,45,44,False,30,30,3,up,4,8,lex,not_only,True,0.5357142857142857
394,394,86.29628520751328,47.0,31.0,13,14,48,46,True,31,31,3,up,4,8,lex,most,True,0.6666666666666667
395,395,86.29628520751328,47.0,31.0,13,14,48,46,False,31,31,3,up,4,8,lex,M,True,0.6666666666666667
396,396,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,9,lex,at_least_4,True,1.0
397,397,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,9,lex,at_least_6,True,1.0
398,398,22.373110979725666,43.0,27.5,3,4,43,43,True,28,27,3,non,4,9,lex,at_least_6_or_at_most_2,True,0.988095238095238
399,399,63.92317422778761,43.5,29.5,9,11,44,43,True,30,29,3,non,4,9,lex,even,True,0.5833333333333334
400,400,12.78463484555752,41.0,25.0,2,2,41,41,True,25,25,3,down,4,9,lex,at_most_3,True,1.0
401,401,22.373110979725666,39.5,25.5,3,4,40,39,True,26,25,3,up,4,9,lex,at_least_3,True,0.988095238095238
402,402,22.373110979725666,39.5,25.5,3,4,40,39,True,26,25,3,up,4,9,lex,first_3,False,0.988095238095238
403,403,22.373110979725666,39.5,25.5,3,4,40,39,True,26,25,3,up,4,9,lex,last_3,False,0.988095238095238
404,404,51.13853938223009,44.0,29.0,9,7,44,44,True,29,29,3,down,4,9,lex,not_all,True,0.5357142857142857
405,405,38.353904536672566,43.5,27.5,6,6,43,44,False,28,27,3,up,4,9,lex,not_only,True,0.5357142857142857
406,406,86.29628520751328,47.0,31.0,13,14,48,46,True,31,31,3,up,4,9,lex,most,True,0.6666666666666667
407,407,86.29628520751328,47.0,31.0,13,14,48,46,False,31,31,3,up,4,9,lex,M,True,0.6666666666666667
408,408,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,10,lex,at_least_4,True,1.0
409,409,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,10,lex,at_least_6,True,1.0
410,410,19.176952268336283,45.0,27.0,3,3,45,45,True,27,27,3,non,4,10,lex,at_least_6_or_at_most_2,True,0.988095238095238
411,411,70.31549165056637,44.5,30.0,11,11,44,45,True,30,30,3,non,4,10,lex,even,True,0.5833333333333334
412,412,12.78463484555752,41.0,25.0,2,2,41,41,True,25,25,3,down,4,10,lex,at_most_3,True,1.0
413,413,19.176952268336283,42.0,27.0,3,3,42,42,True,27,27,3,up,4,10,lex,at_least_3,True,0.988095238095238
414,414,19.176952268336283,42.0,27.0,3,3,42,42,True,27,27,3,up,4,10,lex,first_3,False,0.988095238095238
415,415,19.176952268336283,42.0,27.0,3,3,42,42,True,27,27,3,up,4,10,lex,last_3,False,0.988095238095238
416,416,57.53085680500885,44.0,28.5,8,10,44,44,True,29,28,3,down,4,10,lex,not_all,True,0.5357142857142857
417,417,51.13853938223009,44.0,29.0,9,7,44,44,False,29,29,3,up,4,10,lex,not_only,True,0.5357142857142857
418,418,76.70780907334513,48.5,30.5,12,12,49,48,True,31,30,3,up,4,10,lex,most,True,0.6666666666666667
419,419,76.70780907334513,48.5,30.5,12,12,49,48,False,31,30,3,up,4,10,lex,M,True,0.6666666666666667
420,420,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,11,lex,at_least_4,True,1.0
421,421,12.78463484555752,37.0,23.0,2,2,37,37,True,23,23,3,up,4,11,lex,at_least_6,True,1.0
422,422,22.373110979725666,43.0,27.5,3,4,43,43,True,28,27,3,non,4,11,lex,at_least_6_or_at_most_2,True,0.988095238095238
423,423,63.92317422778761,43.5,29.5,9,11,44,43,True,30,29,3,non,4,11,lex,even,True,0.5833333333333334
424,424,12.78463484555752,41.0,25.0,2,2,41,41,True,25,25,3,down,4,11,lex,at_most_3,True,1.0
425,425,22.373110979725666,39.5,25.5,3,4,40,39,True,26,25,3,up,4,11,lex,at_least_3,True,0.988095238095238
426,426,22.373110979725666,39.5,25.5,3,4,40,39,True,26,25,3,up,4,11,lex,first_3,False,0.988095238095238
427,427,22.373110979725666,39.5,25.5,3,4,40,39,True,26,25,3,up,4,11,lex,last_3,False,0.988095238095238
428,428,60.72701551639823,44.5,30.0,9,10,45,44,True,30,30,3,down,4,11,lex,not_all,True,0.5357142857142857
429,429,51.13853938223009,44.0,29.0,9,7,44,44,False,29,29,3,up,4,11,lex,not_only,True,0.5357142857142857
430,430,76.70780907334513,45.5,31.0,12,12,45,46,True,31,31,3,up,4,11,lex,most,True,0.6666666666666667
431,431,76.70780907334513,45.5,31.0,12,12,45,46,False,31,31,3,up,4,11,lex,M,True,0.6666666666666667
432,432,29.432868276481962,43.0,26.5,4,3,43,43,True,27,26,4,up,4,0,lex,at_least_4,True,0.9970588235294118
433,433,16.818781872275405,39.0,24.0,2,2,39,39,True,24,24,4,up,4,0,lex,at_least_6,True,1.0
434,434,71.47982295717047,52.5,35.0,10,7,52,53,True,36,34,4,non,4,0,lex,at_least_6_or_at_most_2,True,0.9588235294117649
435,435,105.11738670172129,49.5,37.0,14,11,49,50,True,38,36,4,non,4,0,lex,even,True,0.5441176470588235
436,436,29.432868276481962,45.0,28.5,4,3,45,45,True,29,28,4,down,4,0,lex,at_most_3,True,0.9970588235294118
437,437,71.47982295717047,49.5,33.5,10,7,50,49,True,35,32,4,up,4,0,lex,at_least_3,True,0.9588235294117649
438,438,75.68451842523932,50.0,35.0,10,8,50,50,True,36,34,4,up,4,0,lex,first_3,False,0.9676470588235294
439,439,67.27512748910162,50.0,34.0,9,7,50,50,True,35,33,4,up,4,0,lex,last_3,False,0.9676470588235294
440,440,105.11738670172129,52.0,39.0,12,13,53,51,True,38,40,4,down,4,0,lex,not_all,True,0.6470588235294118
441,441,100.91269123365242,52.0,36.5,10,14,52,52,False,37,36,4,up,4,0,lex,not_only,True,0.6470588235294118
442,442,168.18781872275406,62.0,48.0,21,19,64,60,True,49,47,4,up,4,0,lex,most,True,0.6441176470588235
443,443,168.18781872275406,62.0,48.0,21,19,64,60,False,49,47,4,up,4,0,lex,M,True,0.6441176470588235
444,444,29.432868276481962,43.0,26.5,4,3,43,43,True,27,26,4,up,4,1,lex,at_least_4,True,0.9970588235294118
445,445,16.818781872275405,39.0,24.0,2,2,39,39,True,24,24,4,up,4,1,lex,at_least_6,True,1.0
446,446,71.47982295717047,52.5,35.0,10,7,52,53,True,36,34,4,non,4,1,lex,at_least_6_or_at_most_2,True,0.9588235294117649
447,447,105.11738670172129,49.5,37.0,14,11,49,50,True,38,36,4,non,4,1,lex,even,True,0.5441176470588235
448,448,29.432868276481962,45.0,28.5,4,3,45,45,True,29,28,4,down,4,1,lex,at_most_3,True,0.9970588235294118
449,449,71.47982295717047,49.5,33.5,10,7,50,49,True,35,32,4,up,4,1,lex,at_least_3,True,0.9588235294117649
450,450,75.68451842523932,50.0,35.0,10,8,50,50,True,36,34,4,up,4,1,lex,first_3,False,0.9676470588235294
451,451,67.27512748910162,50.0,34.0,9,7,50,50,True,35,33,4,up,4,1,lex,last_3,False,0.9676470588235294
452,452,105.11738670172129,52.0,39.0,12,13,53,51,True,38,40,4,down,4,1,lex,not_all,True,0.6470588235294118
453,453,67.27512748910162,50.0,31.5,8,8,51,49,False,31,32,4,up,4,1,lex,not_only,True,0.6470588235294118
454,454,168.18781872275406,62.0,48.0,21,19,64,60,True,49,47,4,up,4,1,lex,most,True,0.6441176470588235
455,455,168.18781872275406,62.0,48.0,21,19,64,60,False,49,47,4,up,4,1,lex,M,True,0.6441176470588235
456,456,29.432868276481962,43.0,26.5,4,3,43,43,True,27,26,4,up,4,2,lex,at_least_4,True,0.9970588235294118
457,457,16.818781872275405,39.0,24.0,2,2,39,39,True,24,24,4,up,4,2,lex,at_least_6,True,1.0
458,458,71.47982295717047,52.5,35.0,10,7,52,53,True,36,34,4,non,4,2,lex,at_least_6_or_at_most_2,True,0.9588235294117649
459,459,105.11738670172129,49.5,37.0,14,11,49,50,True,38,36,4,non,4,2,lex,even,True,0.5441176470588235
460,460,29.432868276481962,45.0,28.5,4,3,45,45,True,29,28,4,down,4,2,lex,at_most_3,True,0.9970588235294118
461,461,71.47982295717047,49.5,33.5,10,7,50,49,True,35,32,4,up,4,2,lex,at_least_3,True,0.9588235294117649
462,462,75.68451842523932,50.0,36.0,10,8,50,50,True,36,36,4,up,4,2,lex,first_3,False,0.9676470588235294
463,463,67.27512748910162,49.0,34.5,9,7,50,48,True,35,34,4,up,4,2,lex,last_3,False,0.9676470588235294
464,464,100.91269123365242,52.0,36.5,10,14,52,52,True,37,36,4,down,4,2,lex,not_all,True,0.6470588235294118
465,465,105.11738670172129,52.0,39.0,12,13,53,51,False,38,40,4,up,4,2,lex,not_only,True,0.6470588235294118
466,466,172.3925141908229,60.5,48.0,22,19,62,59,True,50,46,4,up,4,2,lex,most,True,0.6441176470588235
467,467,172.3925141908229,60.5,48.0,22,19,62,59,False,50,46,4,up,4,2,lex,M,True,0.6441176470588235
468,468,29.432868276481962,43.0,26.5,4,3,43,43,True,27,26,4,up,4,3,lex,at_least_4,True,0.9970588235294118
469,469,16.818781872275405,39.0,24.0,2,2,39,39,True,24,24,4,up,4,3,lex,at_least_6,True,1.0
470,470,71.47982295717047,52.5,35.0,10,7,52,53,True,36,34,4,non,4,3,lex,at_least_6_or_at_most_2,True,0.9588235294117649
471,471,105.11738670172129,49.5,37.0,14,11,49,50,True,38,36,4,non,4,3,lex,even,True,0.5441176470588235
472,472,29.432868276481962,45.0,28.5,4,3,45,45,True,29,28,4,down,4,3,lex,at_most_3,True,0.9970588235294118
473,473,71.47982295717047,49.5,33.5,10,7,50,49,True,35,32,4,up,4,3,lex,at_least_3,True,0.9588235294117649
474,474,67.27512748910162,48.5,34.0,9,7,48,49,True,35,33,4,up,4,3,lex,first_3,False,0.9676470588235294
475,475,71.47982295717047,49.0,34.0,10,7,49,49,True,34,34,4,up,4,3,lex,last_3,False,0.9676470588235294
476,476,67.27512748910162,50.0,31.5,8,8,51,49,True,31,32,4,down,4,3,lex,not_all,True,0.6470588235294118
477,477,105.11738670172129,52.0,39.0,12,13,53,51,False,38,40,4,up,4,3,lex,not_only,True,0.6470588235294118
478,478,134.55025497820324,58.0,44.0,18,14,60,56,True,45,43,4,up,4,3,lex,most,True,0.6441176470588235
479,479,134.55025497820324,58.0,44.0,18,14,60,56,False,45,43,4,up,4,3,lex,M,True,0.6441176470588235
480,480,29.432868276481962,43.0,26.5,4,3,43,43,True,27,26,4,up,4,4,lex,at_least_4,True,0.9970588235294118
481,481,16.818781872275405,39.0,24.0,2,2,39,39,True,24,24,4,up,4,4,lex,at_least_6,True,1.0
482,482,71.47982295717047,52.5,35.0,10,7,52,53,True,36,34,4,non,4,4,lex,at_least_6_or_at_most_2,True,0.9588235294117649
483,483,105.11738670172129,49.5,37.0,14,11,49,50,True,38,36,4,non,4,4,lex,even,True,0.5441176470588235
484,484,29.432868276481962,45.0,28.5,4,3,45,45,True,29,28,4,down,4,4,lex,at_most_3,True,0.9970588235294118
485,485,71.47982295717047,49.5,33.5,10,7,50,49,True,35,32,4,up,4,4,lex,at_least_3,True,0.9588235294117649
486,486,75.68451842523932,50.0,36.0,10,8,50,50,True,36,36,4,up,4,4,lex,first_3,False,0.9676470588235294
487,487,67.27512748910162,49.0,34.5,9,7,50,48,True,35,34,4,up,4,4,lex,last_3,False,0.9676470588235294
488,488,100.91269123365242,52.0,36.5,10,14,52,52,True,37,36,4,down,4,4,lex,not_all,True,0.6470588235294118
489,489,67.27512748910162,50.0,31.5,8,8,51,49,False,31,32,4,up,4,4,lex,not_only,True,0.6470588235294118
490,490,172.3925141908229,60.5,48.0,22,19,62,59,True,50,46,4,up,4,4,lex,most,True,0.6441176470588235
491,491,172.3925141908229,60.5,48.0,22,19,62,59,False,50,46,4,up,4,4,lex,M,True,0.6441176470588235
